,conv1 filters,conv2 filters,conv3 filters,accuracy,runtime
1170,201,26,151,57.986111111111114,7.216238498687744
1171,201,26,176,52.43055555555556,8.528302192687988
1172,201,26,201,43.75,7.314709663391113
1173,201,26,226,40.625,5.613871097564697
1174,201,26,251,45.48611111111111,6.774223804473877
1175,201,26,276,58.68055555555556,6.41790771484375
1176,201,51,1,34.02777777777778,5.000016212463379
1177,201,51,26,56.59722222222222,5.149896860122681
1178,201,51,51,49.65277777777778,5.1276304721832275
1179,201,51,76,58.68055555555556,8.667250394821167
1180,201,51,101,58.333333333333336,5.38739275932312
1181,201,51,126,57.986111111111114,8.11585259437561
1182,201,51,151,58.333333333333336,6.895606994628906
1183,201,51,176,58.333333333333336,7.095112085342407
1184,201,51,201,55.208333333333336,5.93087100982666
1185,201,51,226,58.333333333333336,6.280297040939331
1186,201,51,251,57.986111111111114,7.658702373504639
1187,201,51,276,29.166666666666668,3.5725955963134766
1188,201,76,1,40.27777777777778,5.683470010757446
1189,201,76,26,59.72222222222222,5.816360235214233
1190,201,76,51,52.43055555555556,5.495105266571045
1191,201,76,76,64.58333333333334,4.60912561416626
1192,201,76,101,53.125,5.482929706573486
1193,201,76,126,62.84722222222222,6.901000499725342
1194,201,76,151,58.333333333333336,6.337562799453735
1195,201,76,176,53.47222222222222,8.193257331848145
1196,201,76,201,50.34722222222222,5.453044414520264
1197,201,76,226,50.69444444444444,6.326350927352905
1198,201,76,251,55.90277777777778,8.32975149154663
1199,201,76,276,59.02777777777778,6.37060546875
1200,201,101,1,29.51388888888889,6.207693338394165
1201,201,101,26,57.638888888888886,5.551069259643555
1202,201,101,51,55.208333333333336,6.327321290969849
1203,201,101,76,51.041666666666664,5.264280796051025
1204,201,101,101,51.736111111111114,6.5216310024261475
1205,201,101,126,56.25,4.8694822788238525
1206,201,101,151,50.0,5.461929798126221
1207,201,101,176,53.81944444444444,6.376167058944702
1208,201,101,201,53.125,6.364722490310669
1209,201,101,226,56.25,6.741125822067261
1210,201,101,251,33.68055555555556,5.947333097457886
1211,201,101,276,41.31944444444444,3.3784685134887695
1212,201,126,1,42.36111111111111,7.253271102905273
1213,201,126,26,56.25,6.406467437744141
1214,201,126,51,58.68055555555556,7.459148168563843
1215,201,126,76,59.72222222222222,5.326059103012085
1216,201,126,101,57.986111111111114,4.930693626403809
1217,201,126,126,58.68055555555556,5.730642318725586
1218,201,126,151,54.513888888888886,4.369487762451172
1219,201,126,176,57.986111111111114,8.689601421356201
1220,201,126,201,56.94444444444444,6.92669677734375
1221,201,126,226,60.763888888888886,6.5483551025390625
1222,201,126,251,56.94444444444444,8.076101064682007
1223,201,126,276,48.95833333333333,6.388176918029785
1224,201,151,1,37.15277777777778,6.1097986698150635
1225,201,151,26,46.875,9.615352869033813
1226,201,151,51,62.15277777777778,8.203404903411865
1227,201,151,76,62.15277777777778,6.156304359436035
1228,201,151,101,56.94444444444444,6.774523019790649
1229,201,151,126,57.986111111111114,5.2035582065582275
1230,201,151,151,59.02777777777778,6.557409286499023
1231,201,151,176,60.06944444444444,4.307540655136108
1232,201,151,201,59.375,5.087528705596924
1233,201,151,226,59.02777777777778,8.864193201065063
1234,201,151,251,58.68055555555556,7.9397501945495605
1235,201,151,276,53.81944444444444,7.460423707962036
1236,201,176,1,30.90277777777778,6.3874335289001465
1237,201,176,26,54.513888888888886,6.268749475479126
1238,201,176,51,61.458333333333336,6.270156621932983
1239,201,176,76,56.94444444444444,5.660335063934326
1240,201,176,101,51.736111111111114,4.924250602722168
1241,201,176,126,61.458333333333336,5.003046274185181
1242,201,176,151,60.06944444444444,6.444462537765503
1243,201,176,176,53.81944444444444,5.0344743728637695
1244,201,176,201,63.19444444444444,7.321935415267944
1245,201,176,226,58.333333333333336,7.026851654052734
1246,201,176,251,63.19444444444444,7.384408950805664
1247,201,176,276,26.041666666666668,3.942437171936035
1248,201,201,1,34.72222222222222,3.831193685531616
1249,201,201,26,56.25,5.384745121002197
1250,201,201,51,57.291666666666664,6.384395599365234
1251,201,201,76,55.55555555555556,7.66235876083374
1252,201,201,101,61.458333333333336,5.778554677963257
1253,201,201,126,57.986111111111114,5.879913330078125
1254,201,201,151,58.68055555555556,6.908072233200073
1255,201,201,176,54.861111111111114,5.113941669464111
1256,201,201,201,55.90277777777778,6.001756429672241
1257,201,201,226,49.65277777777778,7.264219284057617
1258,201,201,251,62.15277777777778,8.228677749633789
1259,201,201,276,60.06944444444444,6.237193822860718
1260,201,226,1,37.84722222222222,3.496178150177002
1261,201,226,26,56.59722222222222,7.007842540740967
1262,201,226,51,60.06944444444444,6.1186683177948
1263,201,226,76,55.90277777777778,3.9885973930358887
1264,201,226,101,50.69444444444444,6.307408809661865
1265,201,226,126,60.06944444444444,6.697354793548584
1266,201,226,151,53.47222222222222,6.608966827392578
1267,201,226,176,55.55555555555556,10.083704233169556
1268,201,226,201,56.25,6.8072333335876465
1269,201,226,226,57.638888888888886,4.992194175720215
1270,201,226,251,57.291666666666664,5.788170337677002
1271,201,226,276,60.06944444444444,8.366979122161865
1272,201,251,1,28.47222222222222,3.513366460800171
1273,201,251,26,59.375,7.957387208938599
1274,201,251,51,61.111111111111114,9.397023916244507
1275,201,251,76,61.458333333333336,5.756568670272827
1276,201,251,101,59.375,4.656402826309204
1277,201,251,126,59.02777777777778,4.331961393356323
1278,201,251,151,55.208333333333336,4.953530311584473
1279,201,251,176,45.48611111111111,5.131653308868408
1280,201,251,201,57.986111111111114,6.218268871307373
1281,201,251,226,57.291666666666664,7.276769161224365
1282,201,251,251,61.458333333333336,7.342245578765869
1283,201,251,276,53.47222222222222,5.0403664112091064
1284,201,276,1,42.36111111111111,4.958606243133545
1285,201,276,26,53.81944444444444,6.412798881530762
1286,201,276,51,58.333333333333336,5.298158407211304
1287,201,276,76,61.458333333333336,7.624936103820801
1288,201,276,101,58.333333333333336,5.232104301452637
1289,201,276,126,59.02777777777778,4.953235864639282
1290,201,276,151,60.416666666666664,6.206496238708496
1291,201,276,176,61.80555555555556,7.208331346511841
1292,201,276,201,54.513888888888886,6.004263162612915
1293,201,276,226,48.61111111111111,6.794214725494385
1294,201,276,251,56.94444444444444,5.978003740310669
1295,201,276,276,57.291666666666664,7.241793870925903
1296,226,1,1,47.91666666666667,7.664283752441406
1297,226,1,26,51.388888888888886,7.43024468421936
1298,226,1,51,33.33333333333333,3.2940423488616943
1299,226,1,76,36.45833333333333,3.787353992462158
1300,226,1,101,46.52777777777778,3.924222230911255
1301,226,1,126,30.555555555555557,5.3867409229278564
1302,226,1,151,28.125,3.597336769104004
1303,226,1,176,28.819444444444443,3.542579174041748
1304,226,1,201,23.958333333333336,3.3967301845550537
1305,226,1,226,22.22222222222222,3.3570258617401123
1306,226,1,251,28.125,4.315196514129639
1307,226,1,276,24.305555555555554,3.4648168087005615
1308,226,26,1,34.02777777777778,5.104557991027832
1309,226,26,26,58.68055555555556,6.913914918899536
1310,226,26,51,54.861111111111114,4.18441915512085
1311,226,26,76,65.625,7.472332000732422
1312,226,26,101,57.291666666666664,6.329345464706421
1313,226,26,126,53.47222222222222,9.443987369537354
1314,226,26,151,55.90277777777778,5.088176012039185
1315,226,26,176,57.291666666666664,6.020150423049927
1316,226,26,201,30.90277777777778,3.2936882972717285
1317,226,26,226,55.90277777777778,5.88172459602356
1318,226,26,251,54.861111111111114,8.436741352081299
1319,226,26,276,48.61111111111111,9.600378036499023
1320,226,51,1,32.98611111111111,4.519110918045044
1321,226,51,26,56.94444444444444,6.277890682220459
1322,226,51,51,57.986111111111114,7.736105918884277
1323,226,51,76,59.02777777777778,5.344949007034302
1324,226,51,101,59.72222222222222,5.19907546043396
1325,226,51,126,59.02777777777778,8.288697719573975
1326,226,51,151,61.458333333333336,6.474313259124756
1327,226,51,176,67.36111111111111,9.629583597183228
1328,226,51,201,58.333333333333336,6.690307855606079
1329,226,51,226,56.59722222222222,8.396732807159424
1330,226,51,251,52.77777777777778,6.810334205627441
1331,226,51,276,56.25,9.558827638626099
1332,226,76,1,29.86111111111111,4.075162649154663
1333,226,76,26,51.736111111111114,4.135608196258545
1334,226,76,51,56.59722222222222,5.100268363952637
1335,226,76,76,60.06944444444444,6.650361776351929
1336,226,76,101,58.333333333333336,5.927053928375244
1337,226,76,126,58.68055555555556,6.3392791748046875
1338,226,76,151,55.208333333333336,6.103784799575806
1339,226,76,176,59.02777777777778,7.268895387649536
1340,226,76,201,60.06944444444444,6.518827676773071
1341,226,76,226,53.125,5.2129597663879395
1342,226,76,251,43.75,8.371524810791016
1343,226,76,276,56.94444444444444,5.704309463500977
1344,226,101,1,26.73611111111111,4.2324934005737305
1345,226,101,26,60.416666666666664,7.157847881317139
1346,226,101,51,58.333333333333336,8.406603574752808
1347,226,101,76,58.68055555555556,7.73996114730835
1348,226,101,101,56.94444444444444,4.3307013511657715
1349,226,101,126,56.59722222222222,6.535958290100098
1350,226,101,151,58.333333333333336,5.460444211959839
1351,226,101,176,55.208333333333336,4.347588300704956
1352,226,101,201,58.68055555555556,4.651714324951172
1353,226,101,226,55.55555555555556,8.85745882987976
1354,226,101,251,63.19444444444444,4.42580509185791
1355,226,101,276,63.19444444444444,6.814718961715698
1356,226,126,1,43.40277777777778,5.740031719207764
1357,226,126,26,60.416666666666664,8.492648363113403
1358,226,126,51,55.208333333333336,5.43202018737793
1359,226,126,76,56.59722222222222,5.777649402618408
1360,226,126,101,58.333333333333336,6.718689680099487
1361,226,126,126,57.291666666666664,4.502485990524292
1362,226,126,151,63.888888888888886,5.52341365814209
1363,226,126,176,62.84722222222222,4.987893342971802
1364,226,126,201,54.861111111111114,4.820098400115967
1365,226,126,226,56.59722222222222,6.478370666503906
1366,226,126,251,52.43055555555556,6.823797702789307
1367,226,126,276,57.638888888888886,6.68465518951416
1368,226,151,1,28.125,4.619827747344971
1369,226,151,26,63.888888888888886,9.699915885925293
1370,226,151,51,60.06944444444444,6.1584460735321045
1371,226,151,76,57.291666666666664,5.866583824157715
1372,226,151,101,56.94444444444444,4.420727014541626
1373,226,151,126,62.15277777777778,8.192186117172241
1374,226,151,151,52.77777777777778,7.436108350753784
1375,226,151,176,59.375,9.322711944580078
1376,226,151,201,56.59722222222222,5.071196794509888
1377,226,151,226,46.52777777777778,7.1524999141693115
1378,226,151,251,52.43055555555556,6.41558313369751
1379,226,151,276,47.56944444444444,6.794135093688965
1380,226,176,1,35.76388888888889,3.9739346504211426
1381,226,176,26,53.81944444444444,5.762227296829224
1382,226,176,51,56.59722222222222,6.8705549240112305
1383,226,176,76,61.80555555555556,8.613295078277588
1384,226,176,101,58.333333333333336,5.205489873886108
1385,226,176,126,61.111111111111114,6.712479829788208
1386,226,176,151,58.333333333333336,5.881923675537109
1387,226,176,176,58.333333333333336,5.443074464797974
1388,226,176,201,60.416666666666664,5.0920610427856445
1389,226,176,226,53.125,5.943208456039429
1390,226,176,251,59.72222222222222,6.984416484832764
1391,226,176,276,52.43055555555556,7.319659471511841
1392,226,201,1,32.98611111111111,3.8174991607666016
1393,226,201,26,55.208333333333336,8.985316753387451
1394,226,201,51,58.68055555555556,5.724754571914673
1395,226,201,76,62.5,6.951493740081787
1396,226,201,101,63.19444444444444,4.784247636795044
1397,226,201,126,59.02777777777778,8.027772665023804
1398,226,201,151,52.77777777777778,8.69007682800293
1399,226,201,176,57.291666666666664,6.755740642547607
1400,226,201,201,61.80555555555556,5.004666805267334
1401,226,201,226,56.59722222222222,4.607361078262329
1402,226,201,251,36.11111111111111,4.4886534214019775
1403,226,201,276,59.72222222222222,4.892381429672241
1404,226,226,1,39.58333333333333,4.135386228561401
1405,226,226,26,55.208333333333336,5.8889079093933105
1406,226,226,51,52.43055555555556,5.111675262451172
1407,226,226,76,58.333333333333336,5.686351299285889
1408,226,226,101,60.06944444444444,6.735140323638916
1409,226,226,126,55.55555555555556,6.116650819778442
1410,226,226,151,59.375,6.165839910507202
1411,226,226,176,60.416666666666664,6.033485412597656
1412,226,226,201,59.375,6.6088807582855225
1413,226,226,226,58.68055555555556,5.81049656867981
1414,226,226,251,55.55555555555556,7.566634178161621
1415,226,226,276,55.55555555555556,7.632331848144531
1416,226,251,1,42.70833333333333,5.542566537857056
1417,226,251,26,58.68055555555556,6.929727554321289
1418,226,251,51,63.888888888888886,5.707616806030273
1419,226,251,76,58.333333333333336,8.1878662109375
1420,226,251,101,62.84722222222222,7.783038854598999
1421,226,251,126,60.763888888888886,7.269235849380493
1422,226,251,151,55.208333333333336,8.118252754211426
1423,226,251,176,59.02777777777778,7.683873176574707
1424,226,251,201,55.208333333333336,5.011797904968262
1425,226,251,226,56.25,5.9031982421875
1426,226,251,251,54.166666666666664,7.9408488273620605
1427,226,251,276,52.083333333333336,6.832163572311401
1428,226,276,1,29.86111111111111,4.577714443206787
1429,226,276,26,57.986111111111114,5.881984710693359
1430,226,276,51,61.458333333333336,5.653523683547974
1431,226,276,76,55.55555555555556,6.004690647125244
1432,226,276,101,56.59722222222222,5.851627349853516
1433,226,276,126,57.291666666666664,5.359148979187012
1434,226,276,151,59.72222222222222,5.020864486694336
1435,226,276,176,59.02777777777778,7.272803783416748
1436,226,276,201,60.06944444444444,5.495636224746704
1437,226,276,226,57.638888888888886,6.085159540176392
1438,226,276,251,62.84722222222222,8.376677989959717
1439,226,276,276,49.30555555555556,6.545921087265015
1440,251,1,1,28.125,4.818758487701416
1441,251,1,26,47.56944444444444,5.76989483833313
1442,251,1,51,51.388888888888886,7.877565145492554
1443,251,1,76,52.77777777777778,7.461651086807251
1444,251,1,101,51.388888888888886,5.652560472488403
1445,251,1,126,35.76388888888889,6.315374135971069
1446,251,1,151,51.041666666666664,5.765810489654541
1447,251,1,176,25.0,3.6275343894958496
1448,251,1,201,41.66666666666667,4.80904221534729
1449,251,1,226,28.47222222222222,7.582755088806152
1450,251,1,251,25.0,3.4124858379364014
1451,251,1,276,35.41666666666667,6.054377794265747
1452,251,26,1,36.45833333333333,5.3757004737854
1453,251,26,26,52.43055555555556,5.276993274688721
1454,251,26,51,54.861111111111114,9.511099815368652
1455,251,26,76,54.166666666666664,6.2727086544036865
1456,251,26,101,59.72222222222222,6.191947937011719
1457,251,26,126,63.541666666666664,5.940382480621338
1458,251,26,151,56.59722222222222,9.545796632766724
1459,251,26,176,56.59722222222222,6.105586051940918
1460,251,26,201,43.40277777777778,5.376144647598267
1461,251,26,226,49.30555555555556,5.390159368515015
1462,251,26,251,32.29166666666667,3.294271230697632
1463,251,26,276,60.06944444444444,9.12075924873352
1464,251,51,1,28.125,5.81472635269165
1465,251,51,26,57.291666666666664,6.2730488777160645
1466,251,51,51,55.90277777777778,5.167881011962891
1467,251,51,76,62.15277777777778,7.494530200958252
1468,251,51,101,51.388888888888886,5.884151935577393
1469,251,51,126,60.416666666666664,4.70140814781189
1470,251,51,151,59.375,5.131021022796631
1471,251,51,176,56.25,7.142310857772827
1472,251,51,201,55.90277777777778,6.7153284549713135
1473,251,51,226,50.34722222222222,6.759329557418823
1474,251,51,251,48.26388888888889,6.201285123825073
1475,251,51,276,50.34722222222222,6.081300735473633
1476,251,76,1,31.944444444444443,4.906203031539917
1477,251,76,26,57.638888888888886,5.849073886871338
1478,251,76,51,61.458333333333336,7.5997607707977295
1479,251,76,76,61.458333333333336,5.713974714279175
1480,251,76,101,64.23611111111111,9.622340202331543
1481,251,76,126,50.69444444444444,4.189900159835815
1482,251,76,151,56.25,7.088816404342651
1483,251,76,176,57.638888888888886,6.975771188735962
1484,251,76,201,47.56944444444444,6.142629861831665
1485,251,76,226,56.25,8.968005180358887
1486,251,76,251,47.22222222222222,8.734392642974854
1487,251,76,276,61.111111111111114,9.110485076904297
1488,251,101,1,38.54166666666667,6.417890310287476
1489,251,101,26,61.111111111111114,8.400221347808838
1490,251,101,51,55.55555555555556,6.757364988327026
1491,251,101,76,56.59722222222222,4.118337154388428
1492,251,101,101,61.458333333333336,5.826537609100342
1493,251,101,126,60.763888888888886,8.171311616897583
1494,251,101,151,61.458333333333336,6.314033269882202
1495,251,101,176,53.125,6.931525230407715
1496,251,101,201,60.763888888888886,9.596413373947144
1497,251,101,226,52.083333333333336,4.914350271224976
1498,251,101,251,56.59722222222222,5.733693361282349
1499,251,101,276,55.90277777777778,6.182212591171265
1500,251,126,1,31.59722222222222,4.6555187702178955
1501,251,126,26,56.94444444444444,5.530168056488037
1502,251,126,51,59.02777777777778,7.4401373863220215
1503,251,126,76,54.513888888888886,4.7544496059417725
1504,251,126,101,60.763888888888886,4.852219820022583
1505,251,126,126,60.763888888888886,5.275288105010986
1506,251,126,151,57.638888888888886,5.838679552078247
1507,251,126,176,54.513888888888886,5.703217506408691
1508,251,126,201,60.06944444444444,6.792220830917358
1509,251,126,226,55.55555555555556,4.81102180480957
1510,251,126,251,56.25,5.543830633163452
1511,251,126,276,49.65277777777778,7.544588088989258
1512,251,151,1,35.06944444444444,4.126268148422241
1513,251,151,26,57.638888888888886,4.58916974067688
1514,251,151,51,59.02777777777778,6.031693696975708
1515,251,151,76,57.986111111111114,5.490748643875122
1516,251,151,101,60.06944444444444,6.732448577880859
1517,251,151,126,65.27777777777779,7.972395181655884
1518,251,151,151,60.763888888888886,5.140682220458984
1519,251,151,176,57.291666666666664,5.368563175201416
1520,251,151,201,48.95833333333333,6.044416427612305
1521,251,151,226,58.333333333333336,5.716490745544434
1522,251,151,251,57.986111111111114,8.011926412582397
1523,251,151,276,55.55555555555556,9.625020503997803
1524,251,176,1,31.944444444444443,5.791881799697876
1525,251,176,26,59.02777777777778,6.908601999282837
1526,251,176,51,54.513888888888886,5.312411785125732
1527,251,176,76,56.25,4.7025651931762695
1528,251,176,101,56.25,6.386354923248291
1529,251,176,126,63.888888888888886,7.17485785484314
1530,251,176,151,59.375,9.235089778900146
1531,251,176,176,56.25,6.519408464431763
1532,251,176,201,48.61111111111111,5.0716142654418945
1533,251,176,226,57.986111111111114,6.13854718208313
1534,251,176,251,57.291666666666664,5.5632004737854
1535,251,176,276,39.58333333333333,3.475404739379883
1536,251,201,1,35.06944444444444,5.518512487411499
1537,251,201,26,62.15277777777778,6.430302619934082
1538,251,201,51,57.638888888888886,4.95969820022583
1539,251,201,76,60.763888888888886,7.281293869018555
1540,251,201,101,60.416666666666664,7.233928203582764
1541,251,201,126,56.94444444444444,4.092843055725098
1542,251,201,151,57.986111111111114,6.713835716247559
1543,251,201,176,54.513888888888886,5.72162127494812
1544,251,201,201,60.416666666666664,9.246925354003906
1545,251,201,226,46.52777777777778,6.0186927318573
1546,251,201,251,44.09722222222222,9.284204244613647
1547,251,201,276,51.041666666666664,5.39107346534729
1548,251,226,1,28.47222222222222,4.992932558059692
1549,251,226,26,61.111111111111114,5.6785194873809814
1550,251,226,51,56.59722222222222,6.3852198123931885
1551,251,226,76,56.59722222222222,5.325795412063599
1552,251,226,101,54.861111111111114,6.538013696670532
1553,251,226,126,56.59722222222222,9.13383436203003
1554,251,226,151,60.416666666666664,5.599263668060303
1555,251,226,176,51.041666666666664,5.280786752700806
1556,251,226,201,54.513888888888886,5.668161392211914
1557,251,226,226,53.81944444444444,6.762338161468506
1558,251,226,251,50.69444444444444,5.897242784500122
1559,251,226,276,57.291666666666664,5.734054803848267
1560,251,251,1,27.77777777777778,4.584230422973633
1561,251,251,26,58.333333333333336,6.756043434143066
1562,251,251,51,60.06944444444444,5.092609882354736
1563,251,251,76,59.72222222222222,5.993657112121582
1564,251,251,101,58.333333333333336,5.129629850387573
1565,251,251,126,57.986111111111114,5.07708215713501
1566,251,251,151,60.06944444444444,5.673851251602173
1567,251,251,176,56.59722222222222,4.858408212661743
1568,251,251,201,52.77777777777778,5.317869186401367
1569,251,251,226,60.06944444444444,7.3411102294921875
1570,251,251,251,49.65277777777778,5.68397855758667
1571,251,251,276,57.638888888888886,7.908083438873291
1572,251,276,1,30.555555555555557,4.719722032546997
1573,251,276,26,58.333333333333336,7.153548240661621
1574,251,276,51,63.19444444444444,8.262729167938232
1575,251,276,76,61.80555555555556,6.4344470500946045
1576,251,276,101,54.513888888888886,5.259667634963989
1577,251,276,126,53.81944444444444,5.651744604110718
1578,251,276,151,58.333333333333336,10.519200086593628
1579,251,276,176,61.111111111111114,6.216869115829468
1580,251,276,201,56.25,8.303761720657349
1581,251,276,226,53.81944444444444,6.624231338500977
1582,251,276,251,63.888888888888886,6.306190490722656
1583,251,276,276,53.47222222222222,10.625381231307983
1584,276,1,1,28.125,3.5994789600372314
1585,276,1,26,43.40277777777778,9.472782135009766
1586,276,1,51,38.54166666666667,6.8147969245910645
1587,276,1,76,26.38888888888889,3.491049289703369
1588,276,1,101,27.430555555555557,3.246299982070923
1589,276,1,126,36.45833333333333,3.9304633140563965
1590,276,1,151,30.555555555555557,4.429671049118042
1591,276,1,176,35.76388888888889,6.622897386550903
1592,276,1,201,59.375,9.54259729385376
1593,276,1,226,27.77777777777778,4.984748840332031
1594,276,1,251,24.305555555555554,4.2668938636779785
1595,276,1,276,30.90277777777778,4.505364656448364
1596,276,26,1,32.63888888888889,7.362947940826416
1597,276,26,26,55.208333333333336,6.497572660446167
1598,276,26,51,56.94444444444444,5.674856662750244
1599,276,26,76,58.333333333333336,6.07295823097229
1600,276,26,101,62.15277777777778,5.120997905731201
1601,276,26,126,55.90277777777778,9.556062936782837
1602,276,26,151,61.111111111111114,5.498273849487305
1603,276,26,176,59.72222222222222,7.393329858779907
1604,276,26,201,48.95833333333333,7.29868745803833
1605,276,26,226,54.861111111111114,7.673376083374023
1606,276,26,251,50.69444444444444,5.546184539794922
1607,276,26,276,45.48611111111111,6.210617542266846
1608,276,51,1,32.29166666666667,6.228504657745361
1609,276,51,26,62.5,5.076826572418213
1610,276,51,51,62.15277777777778,6.492526531219482
1611,276,51,76,57.986111111111114,5.665066242218018
1612,276,51,101,59.375,8.82218885421753
1613,276,51,126,53.81944444444444,5.288527965545654
1614,276,51,151,53.81944444444444,6.065480709075928
1615,276,51,176,35.41666666666667,3.507626533508301
1616,276,51,201,57.638888888888886,7.846936225891113
1617,276,51,226,44.79166666666667,9.270898818969727
1618,276,51,251,57.986111111111114,7.727776050567627
1619,276,51,276,46.18055555555556,7.365855932235718
1620,276,76,1,37.84722222222222,4.469934701919556
1621,276,76,26,58.333333333333336,6.388966798782349
1622,276,76,51,56.25,5.954374313354492
1623,276,76,76,50.34722222222222,4.77827525138855
1624,276,76,101,58.333333333333336,5.015107870101929
1625,276,76,126,58.68055555555556,7.125776052474976
1626,276,76,151,60.06944444444444,7.9482200145721436
1627,276,76,176,56.94444444444444,6.833868741989136
1628,276,76,201,59.375,9.073058843612671
1629,276,76,226,29.51388888888889,3.8147194385528564
1630,276,76,251,34.02777777777778,3.727165460586548
1631,276,76,276,51.388888888888886,7.397129535675049
1632,276,101,1,41.66666666666667,4.572580575942993
1633,276,101,26,59.375,5.329768896102905
1634,276,101,51,59.02777777777778,7.069234609603882
1635,276,101,76,62.84722222222222,6.798604965209961
1636,276,101,101,59.375,5.898508787155151
1637,276,101,126,56.25,7.852475643157959
1638,276,101,151,49.30555555555556,6.788450717926025
1639,276,101,176,60.763888888888886,7.3853185176849365
1640,276,101,201,57.986111111111114,7.208899021148682
1641,276,101,226,57.986111111111114,6.630976915359497
1642,276,101,251,51.736111111111114,7.719637870788574
1643,276,101,276,50.34722222222222,8.051536798477173
1644,276,126,1,42.70833333333333,4.0417609214782715
1645,276,126,26,55.55555555555556,4.520100355148315
1646,276,126,51,63.888888888888886,7.090315103530884
1647,276,126,76,57.638888888888886,6.8779120445251465
1648,276,126,101,55.208333333333336,4.7089526653289795
1649,276,126,126,59.375,6.328557968139648
1650,276,126,151,51.388888888888886,4.5587193965911865
1651,276,126,176,51.388888888888886,4.735782623291016
1652,276,126,201,55.55555555555556,6.179201126098633
1653,276,126,226,56.94444444444444,7.136497497558594
1654,276,126,251,55.55555555555556,5.243449449539185
1655,276,126,276,54.513888888888886,9.962455749511719
1656,276,151,1,30.208333333333332,6.652235507965088
1657,276,151,26,60.416666666666664,7.629903316497803
1658,276,151,51,57.291666666666664,4.387433052062988
1659,276,151,76,58.333333333333336,9.22907829284668
1660,276,151,101,53.47222222222222,6.320599317550659
1661,276,151,126,46.52777777777778,7.853539228439331
1662,276,151,151,55.208333333333336,9.897742509841919
1663,276,151,176,55.208333333333336,5.643770694732666
1664,276,151,201,59.02777777777778,4.374670028686523
1665,276,151,226,56.59722222222222,5.762435436248779
1666,276,151,251,61.458333333333336,5.871906757354736
1667,276,151,276,56.25,8.1419677734375
1668,276,176,1,39.93055555555556,4.9067206382751465
1669,276,176,26,57.291666666666664,6.037895441055298
1670,276,176,51,57.638888888888886,4.150890111923218
1671,276,176,76,59.72222222222222,6.93585205078125
1672,276,176,101,58.68055555555556,5.135648727416992
1673,276,176,126,62.15277777777778,10.280048847198486
1674,276,176,151,53.125,7.654676198959351
1675,276,176,176,57.291666666666664,4.816670656204224
1676,276,176,201,55.208333333333336,5.585090398788452
1677,276,176,226,56.59722222222222,7.12034010887146
1678,276,176,251,50.34722222222222,5.846436500549316
1679,276,176,276,52.083333333333336,5.7419445514678955
1680,276,201,1,32.29166666666667,5.746084451675415
1681,276,201,26,59.375,4.400999546051025
1682,276,201,51,58.68055555555556,4.875100612640381
1683,276,201,76,62.15277777777778,5.578165054321289
1684,276,201,101,62.15277777777778,5.923769950866699
1685,276,201,126,55.208333333333336,6.533550024032593
1686,276,201,151,53.47222222222222,6.223647117614746
1687,276,201,176,59.375,7.922998905181885
1688,276,201,201,56.25,5.205433130264282
1689,276,201,226,53.81944444444444,4.796048164367676
1690,276,201,251,52.083333333333336,6.598062992095947
1691,276,201,276,57.986111111111114,5.372771263122559
1692,276,226,1,33.33333333333333,5.2005181312561035
1693,276,226,26,57.986111111111114,6.790144205093384
1694,276,226,51,57.291666666666664,8.537191152572632
1695,276,226,76,56.59722222222222,9.367433309555054
1696,276,226,101,56.59722222222222,4.490315675735474
1697,276,226,126,60.06944444444444,6.773110866546631
1698,276,226,151,50.0,7.626805543899536
1699,276,226,176,60.763888888888886,6.114060878753662
1700,276,226,201,57.638888888888886,5.954086065292358
1701,276,226,226,51.736111111111114,6.053990602493286
1702,276,226,251,49.65277777777778,6.026903390884399
1703,276,226,276,56.94444444444444,5.914915323257446
1704,276,251,1,30.208333333333332,5.716939449310303
1705,276,251,26,60.06944444444444,5.863161087036133
1706,276,251,51,53.125,5.09415340423584
1707,276,251,76,63.19444444444444,5.06177544593811
1708,276,251,101,55.55555555555556,7.3453593254089355
1709,276,251,126,59.72222222222222,8.541737079620361
1710,276,251,151,56.59722222222222,5.106537103652954
1711,276,251,176,59.72222222222222,5.414431095123291
1712,276,251,201,58.68055555555556,6.940188646316528
1713,276,251,226,56.59722222222222,5.9979002475738525
1714,276,251,251,48.26388888888889,6.305817365646362
1715,276,251,276,54.861111111111114,7.126264333724976
1716,276,276,1,32.63888888888889,4.5026695728302
1717,276,276,26,57.986111111111114,5.783109188079834
1718,276,276,51,62.15277777777778,9.137331008911133
1719,276,276,76,56.25,5.313994407653809
1720,276,276,101,59.375,6.360044002532959
1721,276,276,126,59.02777777777778,5.783264636993408
1722,276,276,151,59.375,7.582742691040039
1723,276,276,176,63.541666666666664,5.746511459350586
1724,276,276,201,53.125,8.60178279876709
1725,276,276,226,54.166666666666664,4.824216365814209
1726,276,276,251,56.59722222222222,5.961191177368164
1727,276,276,276,50.34722222222222,9.24538540840149
